Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Age,Average Salary,Age Categories,Income Categories
MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,58,114401,Senior,High Income
TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730,West,25,118001,Young ,High Income
JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,22,92662,Young ,High Income
KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,54,57701,Senior,Middle Income
SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,46,109539,Adult,High Income
TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,53,69051,Senior,Middle Income
BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,25,63775,Young ,Middle Income
RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,36,85948,Adult,Middle Income
AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,26,117670,Young ,High Income
AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,20,91186,Young ,High Income
BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,36,107507,Adult,High Income
AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,64,52881,Senior,Middle Income
SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,59,58111,Senior,Middle Income
EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,36,78676,Adult,Middle Income
JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,40,68967,Adult,Middle Income
JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,47,97596,Adult,High Income
JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,53,113062,Senior,High Income
PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,29,112002,Young ,High Income
SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,30,100688,Young ,High Income
MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,55,99808,Senior,High Income
BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,32,109343,Adult,High Income
JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,23,68776,Young ,Middle Income
AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,42,110232,Adult,High Income
TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,23,60651,Young ,Middle Income
GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907,Central,47,65423,Adult,Middle Income
TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,31,54539,Adult,Middle Income
TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,42,55163,Adult,Middle Income
PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,60,53883,Senior,Middle Income
JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,28,53798,Young ,Middle Income
MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,19,93944,Young ,High Income
GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,39,105683,Adult,High Income
DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,55,115660,Senior,High Income
AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,38,111187,Adult,High Income
JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215,East,31,100896,Adult,High Income
SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,61,107078,Senior,High Income
CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,44,91977,Adult,High Income
KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036,West,24,114948,Young ,High Income
CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,49,64754,Adult,Middle Income
EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610,Central,37,98086,Adult,High Income
CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561,East,19,91049,Young ,High Income
KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,18,110320,Young ,High Income
AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,35,62435,Adult,Middle Income
AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229,East,55,92057,Senior,High Income
CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,30,81112,Young ,Middle Income
SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,24,116212,Young ,High Income
JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041,Central,38,115024,Adult,High Income
BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,33,99385,Adult,High Income
CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023,Central,63,52049,Senior,Middle Income
SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301,West,47,113783,Adult,High Income
FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907,South,24,99175,Young ,High Income
BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,32,44510,Adult,Low Income
DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West,60,87749,Senior,Middle Income
LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303,South,31,105389,Adult,High Income
TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,30,92210,Young ,High Income
CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,35,109699,Adult,High Income
SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109,West,60,52194,Senior,Middle Income
CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,58,82402,Senior,Middle Income
RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,61,76398,Senior,Middle Income
FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,29,63258,Young ,Middle Income
ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,43,56754,Adult,Middle Income
PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East,43,109949,Adult,High Income
LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,60,46880,Senior,Low Income
FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East,26,49480,Young ,Low Income
BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,60,88629,Senior,Middle Income
SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,75217,Central,62,48488,Senior,Low Income
JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,62,93702,Senior,High Income
FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109,Central,50,110893,Adult,High Income
MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457,East,46,37318,Adult,Low Income
HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East,23,65751,Young ,Middle Income
BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,19120,East,38,47064,Adult,Low Income
MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727,West,25,77338,Young ,Middle Income
SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,54,119606,Senior,High Income
VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,51,37911,Senior,Low Income
DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,57,84082,Senior,Middle Income
MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West,37,103874,Adult,High Income
DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,39,72403,Adult,Middle Income
CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,94109,West,27,64651,Young ,Middle Income
CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920,East,31,114846,Adult,High Income
GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301,South,29,40293,Young ,Low Income
PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,55,50029,Senior,Middle Income
PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,21,85092,Young ,Middle Income
PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East,53,83353,Senior,Middle Income
CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,55,102231,Senior,High Income
BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,59,79412,Senior,Middle Income
MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036,Central,27,109930,Young ,High Income
CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407,South,33,86801,Adult,Middle Income
EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,47,58920,Adult,Middle Income
SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,58,74910,Senior,Middle Income
CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,39,107062,Adult,High Income
AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024,East,30,36211,Young ,Low Income
AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,47,51762,Adult,Middle Income
GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central,43,62058,Adult,Middle Income
JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,40,119238,Adult,High Income
DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,55,108259,Senior,High Income
AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,61,50914,Senior,Middle Income
TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,33,78614,Adult,Middle Income
SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West,40,86661,Adult,Middle Income
BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,45,96892,Adult,High Income
LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,54,97057,Senior,High Income
JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,63,35166,Senior,Low Income
KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,20,40089,Young ,Low Income
TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,21,61864,Young ,Middle Income
DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West,49,84629,Adult,Middle Income
LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,26,73763,Young ,Middle Income
MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540,South,26,81651,Young ,Middle Income
CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East,53,42971,Senior,Low Income
DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,43,88245,Adult,Middle Income
DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,34,74956,Adult,Middle Income
EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,60,72060,Senior,Middle Income
DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,39,112902,Adult,High Income
JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East,28,61569,Young ,Middle Income
LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,50,71631,Adult,Middle Income
JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West,24,56464,Young ,Middle Income
TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,27,67484,Young ,Middle Income
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East,55,118302,Senior,High Income
EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,20,56037,Young ,Middle Income
DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,63,109410,Senior,High Income
DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,31,49681,Adult,Low Income
LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,59,39053,Senior,Low Income
RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,51,99084,Senior,High Income
RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,21,61426,Young ,Middle Income
RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,22,117882,Young ,High Income
JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,48,75250,Adult,Middle Income
PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,19,96783,Young ,High Income
JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,23,98861,Young ,High Income
JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West,42,118396,Adult,High Income
Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,28,60724,Young ,Middle Income
JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,54,119268,Senior,High Income
PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,19,65496,Young ,Middle Income
RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,31,35059,Adult,Low Income
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,24,48334,Young ,Low Income
EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,34,102207,Adult,High Income
DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,60,42961,Senior,Low Income
MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,63,114937,Senior,High Income
RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,51,82740,Senior,Middle Income
DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,47,56919,Adult,Middle Income
GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,23,113900,Young ,High Income
SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,43,115537,Adult,High Income
KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,41,110268,Adult,High Income
KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,47,118688,Adult,High Income
GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,49,59642,Adult,Middle Income
JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,60,86158,Senior,Middle Income
BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West,23,106582,Young ,High Income
CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,40,115617,Adult,High Income
SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,58,76657,Senior,Middle Income
JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,59,76381,Senior,Middle Income
CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West,35,46706,Adult,Low Income
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,64,59993,Senior,Middle Income
SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,57,85744,Senior,Middle Income
EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,37,71595,Adult,Middle Income
DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West,33,64650,Adult,Middle Income
PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,29,92338,Young ,High Income
MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,47,110337,Adult,High Income
VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,62,63669,Senior,Middle Income
MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,60,85776,Senior,Middle Income
CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,47,99551,Adult,High Income
BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,43,46073,Adult,Low Income
RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,33,53392,Adult,Middle Income
KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,54,67713,Senior,Middle Income
AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,22,108402,Young ,High Income
MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,36,87427,Adult,Middle Income
AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,48,85202,Adult,Middle Income
QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,29,38548,Young ,Low Income
JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West,60,45872,Senior,Low Income
TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,40,106240,Adult,High Income
NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,38,115775,Adult,High Income
BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,46,45231,Adult,Low Income
NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,50,56707,Adult,Middle Income
HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,40,110702,Adult,High Income
DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,22,94151,Young ,High Income
JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,20,101774,Young ,High Income
NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,40,37839,Adult,Low Income
AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,20,85835,Young ,Middle Income
BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,27,106882,Young ,High Income
JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,19,84176,Young ,Middle Income
PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,51,60317,Senior,Middle Income
DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,34,89133,Adult,Middle Income
HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,25,83471,Young ,Middle Income
SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,23,113091,Young ,High Income
JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,23,56776,Young ,Middle Income
DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035,East,55,111069,Senior,High Income
CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,60,35162,Senior,Low Income
BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,33,49493,Adult,Low Income
SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,53,47345,Senior,Low Income
CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,64,106391,Senior,High Income
TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,35,55227,Adult,Middle Income
LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,41,111815,Adult,High Income
NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,38,51642,Adult,Middle Income
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,22,73019,Young ,Middle Income
RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,41,95885,Adult,High Income
CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,43,70027,Adult,Middle Income
KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,64,100290,Senior,High Income
LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,49,115604,Adult,High Income
JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,43,80991,Adult,Middle Income
DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,36,79204,Adult,Middle Income
MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,29,97146,Young ,High Income
NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,63,72477,Senior,Middle Income
AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,24,57090,Young ,Middle Income
MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,38,102819,Adult,High Income
SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,23,100436,Young ,High Income
DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,21,51194,Young ,Middle Income
SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,57,82808,Senior,Middle Income
RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,29,89590,Young ,Middle Income
SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,62,62466,Senior,Middle Income
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,62,79650,Senior,Middle Income
EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,44,88634,Adult,Middle Income
RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,39,42654,Adult,Low Income
JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,62,72015,Senior,Middle Income
LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,34,119090,Adult,High Income
RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,54,44905,Senior,Low Income
BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,55,81966,Senior,Middle Income
TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,64,47164,Senior,Low Income
EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,29,93476,Young ,High Income
FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,18,106383,Young ,High Income
JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,53,67122,Senior,Middle Income
TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,37,91453,Adult,High Income
DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,40,108398,Adult,High Income
JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,30,100840,Young ,High Income
GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,28,42987,Young ,Low Income
RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,25,47828,Young ,Low Income
CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,54,83725,Senior,Middle Income
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,49,85973,Adult,Middle Income
NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,41,76404,Adult,Middle Income
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,46,84297,Adult,Middle Income
Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,18,51355,Young ,Middle Income
AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,57,99988,Senior,High Income
EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,50,83111,Adult,Middle Income
CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,20,98010,Young ,High Income
RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,64,111916,Senior,High Income
RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,33,83730,Adult,Middle Income
MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,63,77259,Senior,Middle Income
PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,55,42953,Senior,Low Income
KB-16246,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,44,114963,Adult,High Income
RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,42,100794,Adult,High Income
JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,51,66847,Senior,Middle Income
JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,52,84002,Senior,Middle Income
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,43,74777,Adult,Middle Income
AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122,West,32,107259,Adult,High Income
AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,37,47025,Adult,Low Income
FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,63,87107,Senior,Middle Income
GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,37,81021,Adult,Middle Income
HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,29,56051,Young ,Middle Income
SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,38,49736,Adult,Low Income
CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,55,88062,Senior,Middle Income
TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,50,51295,Adult,Middle Income
DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,33,116215,Adult,High Income
SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,52,101186,Senior,High Income
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,59,66055,Senior,Middle Income
MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,56,93638,Senior,High Income
AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,57,113975,Senior,High Income
SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,24,68439,Young ,Middle Income
CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,54,90904,Senior,High Income
LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,26,52121,Young ,Middle Income
DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,18,92629,Young ,High Income
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,41,72733,Adult,Middle Income
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,60,44844,Senior,Low Income
SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,36,94575,Adult,High Income
BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,62,92446,Senior,High Income
DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,61,66968,Senior,Middle Income
MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,47,114339,Adult,High Income
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,55,83802,Senior,Middle Income
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,23,45343,Young ,Low Income
AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,20,81213,Young ,Middle Income
EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,58,80307,Senior,Middle Income
SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,54,61744,Senior,Middle Income
BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,48,65090,Adult,Middle Income
PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,37,72725,Adult,Middle Income
SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,37,54385,Adult,Middle Income
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,41,36750,Adult,Low Income
